OrphaCode,DisorderName,DisabilityName,Frequency,Temporality,Severity,LossOfAbility,Type,Defined
597,Central Core Disease,Staying Asleep,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Staying Asleep,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Getting Good Quality Sleep,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Getting Good Quality Sleep,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Getting Good Quality Sleep,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Moving Around Within The Home,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Moving Around Within The Home,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Moving Around Within The Home,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Moving Around Within The Home,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Moving Around Within The Home,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Moving Around Within The Home,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Moving Around Outside The Home,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Moving Around Outside The Home,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Moving Around Outside The Home,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Moving Around Outside The Home,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Moving Around Outside The Home,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Moving Around Outside The Home,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Using Transportation,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Using Transportation,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Using Transportation,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Using Transportation,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Using Transportation,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Using Transportation,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Driving,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Driving,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Driving,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Driving,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Driving,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Driving,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Shopping,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Shopping,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Shopping,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Shopping,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Shopping,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Shopping,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Cooking/Preparing Meals,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Cooking/Preparing Meals,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Cooking/Preparing Meals,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Cooking/Preparing Meals,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Cooking/Preparing Meals,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Cooking/Preparing Meals,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Doing Housework,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Doing Housework,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Doing Housework,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Doing Housework,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Doing Housework,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Doing Housework,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Looking After/Helping Others,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Lifting And Carrying Objects,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Lifting And Carrying Objects,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Lifting And Carrying Objects,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Handling Objects (Fine Hand Use),Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Handling Objects (Fine Hand Use),Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Handling Objects (Fine Hand Use),Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Walking Short Distances,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Walking Short Distances,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Walking Short Distances,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Walking Short Distances,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Walking Short Distances,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Walking Short Distances,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Walking Long Distances,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Walking Long Distances,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Walking Long Distances,Frequent,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Walking Long Distances,Frequent,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Walking Long Distances,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Walking Long Distances,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Frequent,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Frequent,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Washing Oneself,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Washing Oneself,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Washing Oneself,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Washing Oneself,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Dressing/Undressing,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Dressing/Undressing,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Dressing/Undressing,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Dressing/Undressing,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Dressing/Undressing,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Dressing/Undressing,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Eating,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Eating,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Eating,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Eating,Frequent,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Eating,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Eating,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,"Managing One'S Health (Diet, Medications, Prevention, Needs, Assistance, Monitoring)",Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,"Managing One'S Health (Diet, Medications, Prevention, Needs, Assistance, Monitoring)",Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,"Managing One'S Health (Diet, Medications, Prevention, Needs, Assistance, Monitoring)",Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Staying Asleep,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Looking After/Helping Others,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Looking After/Helping Others,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Looking After/Helping Others,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Looking After/Helping Others,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Looking After/Helping Others,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Attending Preschool,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Attending Preschool,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Attending Preschool,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Attending Preschool,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Attending Preschool,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Attending Preschool,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Attending Mainstream School,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Attending Mainstream School,Occasional,Acquisition Delay,Low,n,Disability,y
597,Central Core Disease,Attending Mainstream School,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Attending Mainstream School,Occasional,Acquisition Delay,Moderate,n,Disability,y
597,Central Core Disease,Attending Mainstream School,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Attending Mainstream School,Occasional,Acquisition Delay,Severe,n,Disability,y
597,Central Core Disease,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Accessing Higher Education,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Accessing Higher Education,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Accessing Higher Education,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Engaging In Paid Work In A Standard Environment,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Engaging In Paid Work In A Standard Environment,Occasional,Permanent Limitation,Moderate,n,Disability,y
597,Central Core Disease,Engaging In Paid Work In A Standard Environment,Occasional,Permanent Limitation,Severe,n,Disability,y
597,Central Core Disease,Taking Part In Community Life,Occasional,Permanent Limitation,Low,n,Disability,y
597,Central Core Disease,Taking Part In Community Life,Occasional,Permanent Limitation,Moderate,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Seeing/Watching,Frequent,Transient Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Hearing/Listening,Frequent,Transient Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Acquiring Language,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Learning To Read,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Learning To Write,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Learning To Calculate,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Reading,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Writing,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Calculating,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Focusing Attention,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Memorizing And Retrieving,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Thinking And Reasoning,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Making Decisions/Taking Initiatives/Finding Solutions,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Being Aware Of Time,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Being Aware Of Space,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Receiving Spoken Messages,Very Frequent,Transient Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Receiving Spoken Messages,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Receiving Messages In Sign Language,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Receiving Nonverbal Messages,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Receiving Written Messages,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Speaking,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Producing Messages In Sign Language,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Producing Nonverbal Messages,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Writing Messages,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Participating In A Conversation,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Using Communication Devices,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Standing,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Sitting,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Bending,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Transferring Oneself,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Maintaining A Standing Position,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Maintaining Head Position,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Reaching And Catching Objects,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Lifting And Carrying Objects,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Handling Objects (Fine Hand Use),Very Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Walking Short Distances,Frequent,Permanent Limitation,Unspecified,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Walking Long Distances,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Washing Oneself,Very Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Very Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Regulating Urination,Occasional,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Regulating Defecation,Occasional,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Dressing/Undressing,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,"Managing One'S Health (Diet, Medications, Prevention, Needs, Assistance, Monitoring)",Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Falling Asleep,Frequent,Permanent Limitation,Moderate,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Staying Asleep,Frequent,Permanent Limitation,Moderate,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Getting Good Quality Sleep,Frequent,Permanent Limitation,Moderate,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Staying Awake,Frequent,Permanent Limitation,Moderate,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,"Handling Stress, Responsabilities, Emergencies And Ensuring One'S Safety",Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Controlling One'S Own General Behaviour,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Moving Around Within The Home,Occasional,Permanent Limitation,Unspecified,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Moving Around Outside The Home,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Using Transportation,Frequent,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Interacting With Other People,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Making/Keeping Friends,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Maintaining Family Relationships,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Dealing With Strangers,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Engaging In And Maintaining Intimate Relationships,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Engaging In Sexual Relationships,Unknown,Unknown,Unknown,y,Disability,n
163703,Febrile Infection-Related Epilepsy Syndrome,Attending Mainstream School,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Attending School In An Adapted Mainstream/Special Environment,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Learning A Profession (Vocational Training/Apprenticeship) In An Adapted Mainstream/Special Environment,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Undertaking A Simple Task,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Undertaking A Complex/Multiple Task,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Carrying Out Daily Routines,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Taking Part In Community Life,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Playing With Others,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Socializing,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Practicing Sports,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Participating In The Arts And Cultural Activities,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Travelling,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Handling Emotions And Mood,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Controlling One'S Own Eating Behaviour,Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Household,Unknown,Unknown,Unknown,y,Disability,n
163703,Febrile Infection-Related Epilepsy Syndrome,Work And Economic Life,Unknown,Unknown,Unknown,y,Disability,n
163703,Febrile Infection-Related Epilepsy Syndrome,Food,Unknown,Unknown,Unknown,y,Environmental factor,n
163703,Febrile Infection-Related Epilepsy Syndrome,Temperature,Unknown,Unknown,Unknown,y,Environmental factor,n
163703,Febrile Infection-Related Epilepsy Syndrome,Light,Unknown,Unknown,Unknown,y,Environmental factor,n
163703,Febrile Infection-Related Epilepsy Syndrome,Day/Night Cycles,Unknown,Unknown,Unknown,y,Environmental factor,n
163703,Febrile Infection-Related Epilepsy Syndrome,Eating,Occasional,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Drinking,Occasional,Permanent Limitation,Severe,n,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Driving,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Very Frequent,Permanent Limitation,Severe,y,Disability,y
163703,Febrile Infection-Related Epilepsy Syndrome,Accessing Higher Education,Very Frequent,Permanent Limitation,Severe,y,Disability,y
1305,Feingold Syndrome,Hearing/Listening,Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Hearing/Listening,Frequent,Permanent Limitation,Moderate,n,Disability,y
1305,Feingold Syndrome,Hearing/Listening,Occasional,Permanent Limitation,Severe,n,Disability,y
1305,Feingold Syndrome,Acquiring Language,Very Frequent,Acquisition Delay,Low,n,Disability,y
1305,Feingold Syndrome,Learning To Read,Very Frequent,Acquisition Delay,Low,n,Disability,y
1305,Feingold Syndrome,Learning To Write,Very Frequent,Acquisition Delay,Low,n,Disability,y
1305,Feingold Syndrome,Learning To Write,Occasional,Acquisition Delay,Severe,n,Disability,y
1305,Feingold Syndrome,Learning To Calculate,Very Frequent,Acquisition Delay,Low,n,Disability,y
1305,Feingold Syndrome,Reading,Very Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Writing,Very Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Calculating,Very Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Focusing Attention,Very Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Memorizing And Retrieving,Very Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Thinking And Reasoning,Very Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Making Decisions/Taking Initiatives/Finding Solutions,Very Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Writing Messages,Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,"Handling Stress, Responsabilities, Emergencies And Ensuring One'S Safety",Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Handling Emotions And Mood,Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Interacting With Other People,Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Attending Mainstream School,Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Attending Mainstream School,Occasional,Permanent Limitation,Moderate,n,Disability,y
1305,Feingold Syndrome,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Occasional,Permanent Limitation,Moderate,n,Disability,y
1305,Feingold Syndrome,Accessing Higher Education,Frequent,Permanent Limitation,Moderate,n,Disability,y
1305,Feingold Syndrome,Accessing Higher Education,Frequent,Permanent Limitation,Severe,n,Disability,y
1305,Feingold Syndrome,Engaging In Paid Work In A Standard Environment,Occasional,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Seeking Employment,Occasional,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Handling Money/Managing One'S Own Budget,Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Handling Money/Managing One'S Own Budget,Occasional,Permanent Limitation,Moderate,n,Disability,y
1305,Feingold Syndrome,Carrying Out Administrative Procedures,Frequent,Permanent Limitation,Low,n,Disability,y
1305,Feingold Syndrome,Carrying Out Administrative Procedures,Occasional,Permanent Limitation,Moderate,n,Disability,y
391641,Feingold Syndrome Type 1,Hearing/Listening,Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Hearing/Listening,Frequent,Permanent Limitation,Moderate,n,Disability,y
391641,Feingold Syndrome Type 1,Hearing/Listening,Occasional,Permanent Limitation,Severe,n,Disability,y
391641,Feingold Syndrome Type 1,Acquiring Language,Very Frequent,Acquisition Delay,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Learning To Read,Very Frequent,Acquisition Delay,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Learning To Write,Very Frequent,Acquisition Delay,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Learning To Write,Occasional,Acquisition Delay,Severe,n,Disability,y
391641,Feingold Syndrome Type 1,Learning To Calculate,Very Frequent,Acquisition Delay,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Reading,Very Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Writing,Very Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Calculating,Very Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Focusing Attention,Very Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Memorizing And Retrieving,Very Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Thinking And Reasoning,Very Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Making Decisions/Taking Initiatives/Finding Solutions,Very Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Writing Messages,Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,"Handling Stress, Responsabilities, Emergencies And Ensuring One'S Safety",Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Handling Emotions And Mood,Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Interacting With Other People,Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Attending Mainstream School,Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Attending Mainstream School,Occasional,Permanent Limitation,Moderate,n,Disability,y
391641,Feingold Syndrome Type 1,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Frequent,Permanent Limitation,Low,n,Disability,y
391641,Feingold Syndrome Type 1,Learning A Profession (Vocational Training/Apprenticeship) In The Standard Environment,Occasional,Permanent Limitation,Moderate,n,Disability,y
